method,round,labels,pool_size,pct,avg_acc_top1,avg_acc_topk,acc_tuple_top1,acc_tuple_topk,top_k
passive_ordered,118,713,2055,34.695863746958636,0.5979247730220493,0.7619974059662775,"[0.6070038910505836, 0.5894941634241245, 0.5972762645914397]","[0.754863813229572, 0.7645914396887159, 0.7665369649805448]",3
passive_ordered,119,718,2055,34.93917274939173,0.6083009079118029,0.7652399481193255,"[0.6011673151750972, 0.6128404669260701, 0.6108949416342413]","[0.7607003891050583, 0.7684824902723736, 0.7665369649805448]",3
passive_ordered,120,723,2055,35.18248175182482,0.6057068741893644,0.7652399481193255,"[0.6089494163424124, 0.603112840466926, 0.6050583657587548]","[0.7645914396887159, 0.7626459143968871, 0.7684824902723736]",3
passive_ordered,121,728,2055,35.42579075425791,0.6024643320363164,0.7632944228274967,"[0.5972762645914397, 0.5972762645914397, 0.6128404669260701]","[0.7568093385214008, 0.7626459143968871, 0.7704280155642024]",3
passive_ordered,122,733,2055,35.669099756691,0.6083009079118029,0.7723735408560312,"[0.6186770428015564, 0.603112840466926, 0.603112840466926]","[0.7704280155642024, 0.77431906614786, 0.7723735408560312]",3
passive_ordered,123,738,2055,35.91240875912409,0.6167315175097277,0.7723735408560312,"[0.6050583657587548, 0.6147859922178989, 0.6303501945525292]","[0.77431906614786, 0.7704280155642024, 0.7723735408560312]",3
passive_ordered,124,743,2055,36.15571776155718,0.6180285343709468,0.7730220492866408,"[0.6128404669260701, 0.6245136186770428, 0.6167315175097277]","[0.77431906614786, 0.77431906614786, 0.7704280155642024]",3
passive_ordered,125,748,2055,36.39902676399027,0.619325551232166,0.7762645914396887,"[0.6128404669260701, 0.6186770428015564, 0.6264591439688716]","[0.7704280155642024, 0.7821011673151751, 0.7762645914396887]",3
passive_ordered,126,753,2055,36.64233576642336,0.6147859922178989,0.7833981841763943,"[0.6108949416342413, 0.6186770428015564, 0.6147859922178989]","[0.7782101167315175, 0.7840466926070039, 0.7879377431906615]",3
passive_ordered,127,758,2055,36.885644768856444,0.6186770428015564,0.7775616083009079,"[0.6089494163424124, 0.622568093385214, 0.6245136186770428]","[0.7762645914396887, 0.7801556420233463, 0.7762645914396887]",3
passive_ordered,128,763,2055,37.12895377128954,0.6232166018158236,0.7833981841763943,"[0.6167315175097277, 0.6206225680933852, 0.632295719844358]","[0.7859922178988327, 0.7821011673151751, 0.7821011673151751]",3
passive_ordered,129,768,2055,37.372262773722625,0.62905317769131,0.7859922178988327,"[0.6303501945525292, 0.6284046692607004, 0.6284046692607004]","[0.7859922178988327, 0.7898832684824902, 0.7821011673151751]",3
passive_ordered,130,773,2055,37.61557177615572,0.6335927367055771,0.7872892347600519,"[0.6303501945525292, 0.6381322957198443, 0.632295719844358]","[0.791828793774319, 0.7898832684824902, 0.7801556420233463]",3
passive_ordered,131,778,2055,37.858880778588805,0.6368352788586251,0.7911802853437094,"[0.632295719844358, 0.6400778210116731, 0.6381322957198443]","[0.7859922178988327, 0.791828793774319, 0.7957198443579766]",3
passive_ordered,132,783,2055,38.1021897810219,0.6348897535667963,0.7924773022049286,"[0.6381322957198443, 0.6284046692607004, 0.6381322957198443]","[0.791828793774319, 0.7976653696498055, 0.7879377431906615]",3
passive_ordered,133,788,2055,38.345498783454985,0.6348897535667963,0.7976653696498054,"[0.6303501945525292, 0.6361867704280155, 0.6381322957198443]","[0.7976653696498055, 0.8015564202334631, 0.7937743190661478]",3
passive_ordered,134,793,2055,38.58880778588808,0.6387808041504539,0.791828793774319,"[0.6459143968871596, 0.6361867704280155, 0.6342412451361867]","[0.791828793774319, 0.7879377431906615, 0.7957198443579766]",3
passive_ordered,135,798,2055,38.832116788321166,0.6348897535667963,0.7976653696498054,"[0.622568093385214, 0.6439688715953308, 0.6381322957198443]","[0.8015564202334631, 0.8054474708171206, 0.7859922178988327]",3
passive_ordered,136,803,2055,39.07542579075426,0.6413748378728923,0.798313878080415,"[0.6459143968871596, 0.6361867704280155, 0.642023346303502]","[0.7976653696498055, 0.8015564202334631, 0.7957198443579766]",3
passive_ordered,137,808,2055,39.318734793187346,0.646562905317769,0.798313878080415,"[0.6381322957198443, 0.6478599221789884, 0.6536964980544747]","[0.8015564202334631, 0.7976653696498055, 0.7957198443579766]",3
passive_ordered,138,813,2055,39.56204379562044,0.6530479896238651,0.803501945525292,"[0.6595330739299611, 0.6498054474708171, 0.6498054474708171]","[0.8093385214007782, 0.7976653696498055, 0.8035019455252919]",3
passive_ordered,139,818,2055,39.805352798053526,0.6517509727626458,0.8009079118028536,"[0.6498054474708171, 0.6381322957198443, 0.6673151750972762]","[0.8054474708171206, 0.7976653696498055, 0.7996108949416343]",3
passive_ordered,140,823,2055,40.04866180048662,0.6472114137483788,0.8015564202334632,"[0.6498054474708171, 0.6556420233463035, 0.6361867704280155]","[0.7996108949416343, 0.8035019455252919, 0.8015564202334631]",3
passive_ordered,141,828,2055,40.29197080291971,0.6478599221789884,0.8022049286640728,"[0.6575875486381323, 0.6439688715953308, 0.642023346303502]","[0.7996108949416343, 0.8035019455252919, 0.8035019455252919]",3
passive_ordered,142,833,2055,40.5352798053528,0.6387808041504539,0.8009079118028536,"[0.6439688715953308, 0.6342412451361867, 0.6381322957198443]","[0.7996108949416343, 0.7996108949416343, 0.8035019455252919]",3
passive_ordered,143,838,2055,40.77858880778589,0.6459143968871595,0.7996108949416344,"[0.6342412451361867, 0.6517509727626459, 0.6517509727626459]","[0.7957198443579766, 0.8035019455252919, 0.7996108949416343]",3
passive_ordered,144,843,2055,41.02189781021898,0.6342412451361867,0.8022049286640728,"[0.632295719844358, 0.6400778210116731, 0.6303501945525292]","[0.7996108949416343, 0.7996108949416343, 0.8073929961089494]",3
passive_ordered,145,848,2055,41.26520681265207,0.6355382619974059,0.803501945525292,"[0.6342412451361867, 0.6439688715953308, 0.6284046692607004]","[0.8035019455252919, 0.8054474708171206, 0.8015564202334631]",3
passive_ordered,146,853,2055,41.50851581508516,0.6575875486381323,0.8041504539559016,"[0.6595330739299611, 0.6556420233463035, 0.6575875486381323]","[0.8073929961089494, 0.8035019455252919, 0.8015564202334631]",3
passive_ordered,147,858,2055,41.75182481751825,0.6517509727626459,0.8093385214007783,"[0.6459143968871596, 0.6556420233463035, 0.6536964980544747]","[0.811284046692607, 0.8093385214007782, 0.8073929961089494]",3
passive_ordered,148,863,2055,41.99513381995134,0.6536964980544747,0.8028534370946824,"[0.6614785992217899, 0.6498054474708171, 0.6498054474708171]","[0.8015564202334631, 0.7996108949416343, 0.8073929961089494]",3
passive_ordered,149,868,2055,42.23844282238443,0.6601815823605707,0.8086900129701687,"[0.6614785992217899, 0.6517509727626459, 0.6673151750972762]","[0.8015564202334631, 0.8132295719844358, 0.811284046692607]",3
passive_ordered,150,873,2055,42.481751824817515,0.6472114137483788,0.8093385214007783,"[0.6478599221789884, 0.642023346303502, 0.6517509727626459]","[0.8132295719844358, 0.8035019455252919, 0.811284046692607]",3
active_random,1,129,2055,6.2773722627737225,0.4383916990920882,0.5181582360570687,"[0.4494163424124514, 0.44163424124513617, 0.42412451361867703]","[0.5155642023346303, 0.5214007782101168, 0.5175097276264592]",3
active_random,2,134,2055,6.520681265206813,0.4396887159533074,0.5278858625162127,"[0.44163424124513617, 0.4396887159533074, 0.4377431906614786]","[0.5233463035019456, 0.5389105058365758, 0.5214007782101168]",3
active_random,3,139,2055,6.763990267639903,0.44293125810635536,0.5259403372243838,"[0.4396887159533074, 0.4474708171206226, 0.44163424124513617]","[0.5155642023346303, 0.5330739299610895, 0.5291828793774319]",3
active_random,4,144,2055,7.007299270072993,0.45006485084306097,0.5278858625162127,"[0.46303501945525294, 0.4494163424124514, 0.4377431906614786]","[0.5272373540856031, 0.5330739299610895, 0.5233463035019456]",3
active_random,5,149,2055,7.250608272506082,0.45330739299610895,0.5343709468223087,"[0.4474708171206226, 0.4591439688715953, 0.45330739299610895]","[0.5311284046692607, 0.5369649805447471, 0.5350194552529183]",3
active_random,6,154,2055,7.4939172749391725,0.4617380025940337,0.5486381322957199,"[0.4591439688715953, 0.4669260700389105, 0.4591439688715953]","[0.5505836575875487, 0.5447470817120622, 0.5505836575875487]",3
active_random,7,159,2055,7.737226277372263,0.4630350194552529,0.5603112840466926,"[0.4591439688715953, 0.4727626459143969, 0.4571984435797665]","[0.566147859922179, 0.5642023346303502, 0.5505836575875487]",3
active_random,8,164,2055,7.980535279805353,0.47016861219195843,0.5609597924773022,"[0.4727626459143969, 0.4727626459143969, 0.4649805447470817]","[0.5486381322957199, 0.5680933852140078, 0.566147859922179]",3
active_random,9,169,2055,8.223844282238442,0.48508430609597925,0.5817120622568094,"[0.4883268482490272, 0.48638132295719844, 0.4805447470817121]","[0.5817120622568094, 0.5836575875486382, 0.5797665369649806]",3
active_random,10,174,2055,8.467153284671532,0.49351491569390404,0.5959792477302205,"[0.49416342412451364, 0.5019455252918288, 0.48443579766536965]","[0.5894941634241245, 0.5992217898832685, 0.5992217898832685]",3
active_random,11,179,2055,8.710462287104622,0.5084306095979247,0.6147859922178989,"[0.5038910505836576, 0.5116731517509727, 0.5097276264591439]","[0.6089494163424124, 0.6186770428015564, 0.6167315175097277]",3
active_random,12,184,2055,8.953771289537713,0.5239948119325551,0.6154345006485085,"[0.5330739299610895, 0.5233463035019456, 0.5155642023346303]","[0.6206225680933852, 0.6128404669260701, 0.6128404669260701]",3
active_random,13,189,2055,9.197080291970803,0.5207522697795071,0.6212710765239948,"[0.5155642023346303, 0.5291828793774319, 0.5175097276264592]","[0.6167315175097277, 0.622568093385214, 0.6245136186770428]",3
active_random,14,194,2055,9.440389294403893,0.5278858625162127,0.6297016861219196,"[0.5233463035019456, 0.5389105058365758, 0.5214007782101168]","[0.6303501945525292, 0.6361867704280155, 0.622568093385214]",3
active_random,15,199,2055,9.683698296836983,0.5188067444876784,0.6348897535667963,"[0.519455252918288, 0.519455252918288, 0.5175097276264592]","[0.6381322957198443, 0.642023346303502, 0.6245136186770428]",3
active_random,16,204,2055,9.927007299270073,0.5272373540856031,0.6387808041504539,"[0.5291828793774319, 0.5369649805447471, 0.5155642023346303]","[0.6478599221789884, 0.6400778210116731, 0.6284046692607004]",3
active_random,17,209,2055,10.170316301703163,0.5356679636835279,0.6439688715953307,"[0.5311284046692607, 0.5447470817120622, 0.5311284046692607]","[0.6361867704280155, 0.6536964980544747, 0.642023346303502]",3
active_random,18,214,2055,10.413625304136254,0.5408560311284046,0.6498054474708171,"[0.5486381322957199, 0.5389105058365758, 0.5350194552529183]","[0.6478599221789884, 0.6595330739299611, 0.642023346303502]",3
active_random,19,219,2055,10.656934306569344,0.559662775616083,0.6614785992217899,"[0.5622568093385214, 0.5622568093385214, 0.5544747081712063]","[0.6634241245136187, 0.6634241245136187, 0.6575875486381323]",3
active_random,20,224,2055,10.900243309002432,0.5654993514915694,0.6699092088197146,"[0.5622568093385214, 0.5758754863813229, 0.5583657587548638]","[0.6673151750972762, 0.6731517509727627, 0.669260700389105]",3
active_random,21,229,2055,11.143552311435522,0.562905317769131,0.6796368352788585,"[0.5719844357976653, 0.5603112840466926, 0.556420233463035]","[0.6789883268482491, 0.6789883268482491, 0.6809338521400778]",3
active_random,22,234,2055,11.386861313868613,0.5732814526588845,0.6854734111543449,"[0.5680933852140078, 0.5875486381322957, 0.5642023346303502]","[0.6789883268482491, 0.6867704280155642, 0.6906614785992218]",3
active_random,23,239,2055,11.630170316301703,0.5862516212710766,0.6893644617380025,"[0.5758754863813229, 0.603112840466926, 0.5797665369649806]","[0.688715953307393, 0.6945525291828794, 0.6848249027237354]",3
active_random,24,244,2055,11.873479318734793,0.5784695201037614,0.6984435797665368,"[0.5797665369649806, 0.5875486381322957, 0.5680933852140078]","[0.7003891050583657, 0.6984435797665369, 0.6964980544747081]",3
active_random,25,249,2055,12.116788321167883,0.5739299610894941,0.6945525291828792,"[0.5758754863813229, 0.5778210116731517, 0.5680933852140078]","[0.6926070038910506, 0.6926070038910506, 0.6984435797665369]",3
active_random,26,254,2055,12.360097323600973,0.5888456549935149,0.6952010376134888,"[0.5836575875486382, 0.5914396887159533, 0.5914396887159533]","[0.6926070038910506, 0.6926070038910506, 0.7003891050583657]",3
active_random,27,259,2055,12.603406326034063,0.5927367055771725,0.7042801556420234,"[0.5914396887159533, 0.5953307392996109, 0.5914396887159533]","[0.6984435797665369, 0.7042801556420234, 0.7101167315175098]",3
active_random,28,264,2055,12.846715328467154,0.5972762645914397,0.7003891050583658,"[0.5933852140077821, 0.6050583657587548, 0.5933852140077821]","[0.6964980544747081, 0.7003891050583657, 0.7042801556420234]",3
active_random,29,269,2055,13.090024330900244,0.5920881971465629,0.7068741893644618,"[0.5817120622568094, 0.5992217898832685, 0.5953307392996109]","[0.7062256809338522, 0.7140077821011673, 0.7003891050583657]",3
active_random,30,274,2055,13.333333333333334,0.6005188067444877,0.7068741893644618,"[0.6011673151750972, 0.6050583657587548, 0.5953307392996109]","[0.7023346303501945, 0.7140077821011673, 0.7042801556420234]",3
active_random,31,279,2055,13.576642335766424,0.6050583657587549,0.7198443579766537,"[0.6011673151750972, 0.6167315175097277, 0.5972762645914397]","[0.7178988326848249, 0.7178988326848249, 0.7237354085603113]",3
active_random,32,284,2055,13.819951338199514,0.6057068741893644,0.7198443579766537,"[0.6070038910505836, 0.6089494163424124, 0.6011673151750972]","[0.7062256809338522, 0.7217898832684825, 0.7315175097276264]",3
active_random,33,289,2055,14.063260340632603,0.6134889753566797,0.7282749675745785,"[0.6147859922178989, 0.6050583657587548, 0.6206225680933852]","[0.7198443579766537, 0.7276264591439688, 0.7373540856031129]",3
active_random,34,294,2055,14.306569343065693,0.6154345006485085,0.7302204928664073,"[0.6245136186770428, 0.6108949416342413, 0.6108949416342413]","[0.7198443579766537, 0.7412451361867705, 0.7295719844357976]",3
active_random,35,299,2055,14.549878345498783,0.6167315175097277,0.7295719844357976,"[0.6128404669260701, 0.6206225680933852, 0.6167315175097277]","[0.72568093385214, 0.7315175097276264, 0.7315175097276264]",3
active_random,36,304,2055,14.793187347931873,0.6108949416342413,0.7308690012970169,"[0.6108949416342413, 0.6011673151750972, 0.6206225680933852]","[0.7237354085603113, 0.7334630350194552, 0.7354085603112841]",3
active_random,37,309,2055,15.036496350364963,0.6108949416342413,0.728923476005188,"[0.6128404669260701, 0.6128404669260701, 0.6070038910505836]","[0.7217898832684825, 0.7315175097276264, 0.7334630350194552]",3
active_random,38,314,2055,15.279805352798054,0.6173800259403373,0.7373540856031129,"[0.6128404669260701, 0.622568093385214, 0.6167315175097277]","[0.7295719844357976, 0.7354085603112841, 0.7470817120622568]",3
active_random,39,319,2055,15.523114355231144,0.6219195849546044,0.7457846952010376,"[0.6167315175097277, 0.6206225680933852, 0.6284046692607004]","[0.7392996108949417, 0.7470817120622568, 0.7509727626459144]",3
active_random,40,324,2055,15.766423357664234,0.6303501945525292,0.7438391699092088,"[0.622568093385214, 0.632295719844358, 0.6361867704280155]","[0.72568093385214, 0.7509727626459144, 0.754863813229572]",3
active_random,41,329,2055,16.009732360097324,0.6245136186770428,0.7490272373540856,"[0.6147859922178989, 0.6206225680933852, 0.6381322957198443]","[0.7412451361867705, 0.7529182879377432, 0.7529182879377432]",3
active_random,42,334,2055,16.253041362530414,0.6297016861219196,0.7490272373540856,"[0.6167315175097277, 0.642023346303502, 0.6303501945525292]","[0.745136186770428, 0.754863813229572, 0.7470817120622568]",3
active_random,43,339,2055,16.496350364963504,0.6309987029831388,0.7600518806744487,"[0.6303501945525292, 0.6381322957198443, 0.6245136186770428]","[0.7587548638132295, 0.7645914396887159, 0.7568093385214008]",3
active_random,44,344,2055,16.739659367396595,0.6348897535667963,0.7587548638132295,"[0.642023346303502, 0.6381322957198443, 0.6245136186770428]","[0.754863813229572, 0.7665369649805448, 0.754863813229572]",3
active_random,45,349,2055,16.982968369829685,0.6387808041504539,0.7600518806744487,"[0.6303501945525292, 0.6439688715953308, 0.642023346303502]","[0.7529182879377432, 0.7568093385214008, 0.7704280155642024]",3
active_random,46,354,2055,17.226277372262775,0.6381322957198443,0.7587548638132295,"[0.6381322957198443, 0.6478599221789884, 0.6284046692607004]","[0.745136186770428, 0.7665369649805448, 0.7645914396887159]",3
active_random,47,359,2055,17.469586374695865,0.6297016861219196,0.7568093385214008,"[0.6303501945525292, 0.6284046692607004, 0.6303501945525292]","[0.7529182879377432, 0.7626459143968871, 0.754863813229572]",3
active_random,48,364,2055,17.712895377128955,0.6368352788586251,0.75810635538262,"[0.6361867704280155, 0.6342412451361867, 0.6400778210116731]","[0.7529182879377432, 0.7645914396887159, 0.7568093385214008]",3
active_random,49,369,2055,17.956204379562045,0.6361867704280155,0.7555123216601816,"[0.6361867704280155, 0.6303501945525292, 0.642023346303502]","[0.7470817120622568, 0.7684824902723736, 0.7509727626459144]",3
active_random,50,374,2055,18.199513381995136,0.6381322957198443,0.7704280155642023,"[0.6342412451361867, 0.6400778210116731, 0.6400778210116731]","[0.7684824902723736, 0.7782101167315175, 0.7645914396887159]",3
active_random,51,379,2055,18.442822384428222,0.6439688715953307,0.7723735408560312,"[0.6381322957198443, 0.642023346303502, 0.6517509727626459]","[0.7684824902723736, 0.7782101167315175, 0.7704280155642024]",3
active_random,52,384,2055,18.686131386861312,0.646562905317769,0.7762645914396887,"[0.642023346303502, 0.6400778210116731, 0.6575875486381323]","[0.7801556420233463, 0.7723735408560312, 0.7762645914396887]",3
active_random,53,389,2055,18.929440389294403,0.6523994811932555,0.7736705577172504,"[0.6498054474708171, 0.6478599221789884, 0.6595330739299611]","[0.77431906614786, 0.7684824902723736, 0.7782101167315175]",3
active_random,54,394,2055,19.172749391727493,0.6543450064850843,0.7762645914396887,"[0.6536964980544747, 0.6595330739299611, 0.6498054474708171]","[0.77431906614786, 0.7723735408560312, 0.7821011673151751]",3
active_random,55,399,2055,19.416058394160583,0.6556420233463035,0.7730220492866408,"[0.6614785992217899, 0.6517509727626459, 0.6536964980544747]","[0.7723735408560312, 0.77431906614786, 0.7723735408560312]",3
active_random,56,404,2055,19.659367396593673,0.6523994811932555,0.7788586251621271,"[0.6575875486381323, 0.6439688715953308, 0.6556420233463035]","[0.7821011673151751, 0.7801556420233463, 0.77431906614786]",3
active_random,57,409,2055,19.902676399026763,0.6569390402075227,0.7788586251621271,"[0.6634241245136187, 0.6556420233463035, 0.6517509727626459]","[0.77431906614786, 0.7859922178988327, 0.7762645914396887]",3
active_random,58,414,2055,20.145985401459853,0.6569390402075227,0.7782101167315175,"[0.6595330739299611, 0.6536964980544747, 0.6575875486381323]","[0.7762645914396887, 0.7801556420233463, 0.7782101167315175]",3
active_random,59,419,2055,20.389294403892944,0.6640726329442282,0.7814526588845655,"[0.6653696498054474, 0.6614785992217899, 0.6653696498054474]","[0.7782101167315175, 0.7840466926070039, 0.7821011673151751]",3
active_random,60,424,2055,20.632603406326034,0.6614785992217899,0.7775616083009079,"[0.6634241245136187, 0.6673151750972762, 0.6536964980544747]","[0.7801556420233463, 0.7782101167315175, 0.77431906614786]",3
active_random,61,429,2055,20.875912408759124,0.6614785992217899,0.7808041504539559,"[0.6575875486381323, 0.6673151750972762, 0.6595330739299611]","[0.7801556420233463, 0.7821011673151751, 0.7801556420233463]",3
active_random,62,434,2055,21.119221411192214,0.6601815823605707,0.7801556420233463,"[0.6634241245136187, 0.6634241245136187, 0.6536964980544747]","[0.77431906614786, 0.7801556420233463, 0.7859922178988327]",3
active_random,63,439,2055,21.362530413625304,0.6575875486381323,0.7795071335927367,"[0.6556420233463035, 0.6653696498054474, 0.6517509727626459]","[0.77431906614786, 0.7879377431906615, 0.7762645914396887]",3
active_random,64,444,2055,21.605839416058394,0.6731517509727626,0.7846952010376135,"[0.6789883268482491, 0.6789883268482491, 0.6614785992217899]","[0.7801556420233463, 0.7840466926070039, 0.7898832684824902]",3
active_random,65,449,2055,21.849148418491485,0.6627756160830091,0.7795071335927367,"[0.6536964980544747, 0.6634241245136187, 0.6712062256809338]","[0.7723735408560312, 0.7879377431906615, 0.7782101167315175]",3
active_random,66,454,2055,22.092457420924575,0.6627756160830091,0.7866407263294423,"[0.6595330739299611, 0.6750972762645915, 0.6536964980544747]","[0.77431906614786, 0.791828793774319, 0.7937743190661478]",3
active_random,67,459,2055,22.335766423357665,0.6699092088197146,0.7801556420233463,"[0.6731517509727627, 0.669260700389105, 0.6673151750972762]","[0.7821011673151751, 0.7782101167315175, 0.7801556420233463]",3
active_random,68,464,2055,22.579075425790755,0.6712062256809338,0.7853437094682231,"[0.6673151750972762, 0.6731517509727627, 0.6731517509727627]","[0.7801556420233463, 0.791828793774319, 0.7840466926070039]",3
active_random,69,469,2055,22.822384428223845,0.6738002594033722,0.7814526588845655,"[0.6634241245136187, 0.6848249027237354, 0.6731517509727627]","[0.7782101167315175, 0.7821011673151751, 0.7840466926070039]",3
active_random,70,474,2055,23.065693430656935,0.6731517509727626,0.7879377431906615,"[0.6653696498054474, 0.6828793774319066, 0.6712062256809338]","[0.7782101167315175, 0.7898832684824902, 0.7957198443579766]",3
active_random,71,479,2055,23.309002433090026,0.6783398184176394,0.7937743190661478,"[0.6750972762645915, 0.6809338521400778, 0.6789883268482491]","[0.7840466926070039, 0.8015564202334631, 0.7957198443579766]",3
active_random,72,484,2055,23.552311435523116,0.6854734111543449,0.7950713359273672,"[0.6809338521400778, 0.6945525291828794, 0.6809338521400778]","[0.7821011673151751, 0.8035019455252919, 0.7996108949416343]",3
active_random,73,489,2055,23.795620437956206,0.6776913099870298,0.8015564202334632,"[0.6789883268482491, 0.6789883268482491, 0.6750972762645915]","[0.7957198443579766, 0.8054474708171206, 0.8035019455252919]",3
active_random,74,494,2055,24.038929440389296,0.678988326848249,0.7937743190661478,"[0.6828793774319066, 0.6731517509727627, 0.6809338521400778]","[0.791828793774319, 0.7976653696498055, 0.791828793774319]",3
active_random,75,499,2055,24.282238442822383,0.6854734111543449,0.797016861219196,"[0.6770428015564203, 0.6984435797665369, 0.6809338521400778]","[0.7879377431906615, 0.8054474708171206, 0.7976653696498055]",3
active_random,76,504,2055,24.525547445255473,0.6809338521400777,0.7924773022049286,"[0.6809338521400778, 0.6848249027237354, 0.6770428015564203]","[0.791828793774319, 0.7957198443579766, 0.7898832684824902]",3
active_random,77,509,2055,24.768856447688563,0.6874189364461737,0.795071335927367,"[0.6828793774319066, 0.6945525291828794, 0.6848249027237354]","[0.7898832684824902, 0.8015564202334631, 0.7937743190661478]",3
active_random,78,514,2055,25.012165450121653,0.6141374837872893,0.7846952010376135,"[0.6128404669260701, 0.585603112840467, 0.6439688715953308]","[0.7937743190661478, 0.7762645914396887, 0.7840466926070039]",3
active_random,79,519,2055,25.255474452554743,0.6024643320363164,0.7821011673151751,"[0.632295719844358, 0.5758754863813229, 0.5992217898832685]","[0.7821011673151751, 0.7957198443579766, 0.7684824902723736]",3
active_random,80,524,2055,25.498783454987834,0.638780804150454,0.7944228274967574,"[0.6459143968871596, 0.6478599221789884, 0.622568093385214]","[0.7957198443579766, 0.7996108949416343, 0.7879377431906615]",3
active_random,81,529,2055,25.742092457420924,0.6556420233463035,0.8028534370946824,"[0.6517509727626459, 0.6673151750972762, 0.6478599221789884]","[0.7957198443579766, 0.8132295719844358, 0.7996108949416343]",3
active_random,82,534,2055,25.985401459854014,0.6439688715953307,0.8041504539559016,"[0.6381322957198443, 0.6361867704280155, 0.6575875486381323]","[0.8035019455252919, 0.7996108949416343, 0.8093385214007782]",3
active_random,83,539,2055,26.228710462287104,0.6588845654993515,0.8009079118028534,"[0.6614785992217899, 0.6614785992217899, 0.6536964980544747]","[0.7957198443579766, 0.811284046692607, 0.7957198443579766]",3
active_random,84,544,2055,26.472019464720194,0.6815823605706873,0.8022049286640728,"[0.6828793774319066, 0.6789883268482491, 0.6828793774319066]","[0.8015564202334631, 0.8073929961089494, 0.7976653696498055]",3
active_random,85,549,2055,26.715328467153284,0.6776913099870298,0.8047989623865112,"[0.6614785992217899, 0.6926070038910506, 0.6789883268482491]","[0.8035019455252919, 0.8015564202334631, 0.8093385214007782]",3
active_random,86,554,2055,26.958637469586375,0.6679636835278858,0.8086900129701687,"[0.6556420233463035, 0.6789883268482491, 0.669260700389105]","[0.8093385214007782, 0.8171206225680934, 0.7996108949416343]",3
active_random,87,559,2055,27.201946472019465,0.6906614785992217,0.8151750972762647,"[0.7003891050583657, 0.6770428015564203, 0.6945525291828794]","[0.8210116731517509, 0.8151750972762646, 0.8093385214007782]",3
active_random,88,564,2055,27.445255474452555,0.6796368352788585,0.8145265888456551,"[0.6712062256809338, 0.6945525291828794, 0.6731517509727627]","[0.8132295719844358, 0.8229571984435797, 0.8073929961089494]",3
active_random,89,569,2055,27.688564476885645,0.6848249027237353,0.8080415045395591,"[0.688715953307393, 0.6848249027237354, 0.6809338521400778]","[0.8093385214007782, 0.8054474708171206, 0.8093385214007782]",3
active_random,90,574,2055,27.931873479318735,0.6822308690012969,0.8086900129701687,"[0.6848249027237354, 0.6770428015564203, 0.6848249027237354]","[0.8054474708171206, 0.8073929961089494, 0.8132295719844358]",3
active_random,91,579,2055,28.175182481751825,0.6841763942931257,0.8197146562905319,"[0.6809338521400778, 0.6867704280155642, 0.6848249027237354]","[0.8190661478599222, 0.8268482490272373, 0.8132295719844358]",3
active_random,92,584,2055,28.418491484184916,0.6945525291828792,0.8132295719844359,"[0.688715953307393, 0.7003891050583657, 0.6945525291828794]","[0.8093385214007782, 0.8249027237354085, 0.8054474708171206]",3
active_random,93,589,2055,28.661800486618006,0.7023346303501946,0.8145265888456551,"[0.6945525291828794, 0.708171206225681, 0.7042801556420234]","[0.8093385214007782, 0.8287937743190662, 0.8054474708171206]",3
active_random,94,594,2055,28.905109489051096,0.6990920881971464,0.8184176394293127,"[0.7042801556420234, 0.7003891050583657, 0.6926070038910506]","[0.8151750972762646, 0.8190661478599222, 0.8210116731517509]",3
active_random,95,599,2055,29.148418491484186,0.708171206225681,0.8223086900129702,"[0.6964980544747081, 0.7023346303501945, 0.72568093385214]","[0.8249027237354085, 0.8249027237354085, 0.8171206225680934]",3
active_random,96,604,2055,29.391727493917276,0.7010376134889752,0.8203631647211415,"[0.6926070038910506, 0.708171206225681, 0.7023346303501945]","[0.8132295719844358, 0.830739299610895, 0.8171206225680934]",3
active_random,97,609,2055,29.635036496350367,0.7029831387808042,0.8236057068741894,"[0.6945525291828794, 0.7101167315175098, 0.7042801556420234]","[0.8210116731517509, 0.8365758754863813, 0.8132295719844358]",3
active_random,98,614,2055,29.878345498783457,0.7107652399481194,0.8190661478599223,"[0.7062256809338522, 0.7140077821011673, 0.7120622568093385]","[0.8229571984435797, 0.8210116731517509, 0.8132295719844358]",3
active_random,99,619,2055,30.121654501216543,0.7178988326848249,0.824254215304799,"[0.7120622568093385, 0.72568093385214, 0.7159533073929961]","[0.8229571984435797, 0.8326848249027238, 0.8171206225680934]",3
active_random,100,624,2055,30.364963503649633,0.7191958495460441,0.8255512321660182,"[0.7295719844357976, 0.7217898832684825, 0.7062256809338522]","[0.8249027237354085, 0.8249027237354085, 0.8268482490272373]",3
active_random,101,629,2055,30.608272506082724,0.7140077821011673,0.8261997405966278,"[0.708171206225681, 0.7178988326848249, 0.7159533073929961]","[0.8346303501945526, 0.8268482490272373, 0.8171206225680934]",3
active_random,102,634,2055,30.851581508515814,0.7204928664072633,0.8255512321660182,"[0.7198443579766537, 0.7120622568093385, 0.7295719844357976]","[0.8210116731517509, 0.8346303501945526, 0.8210116731517509]",3
active_random,103,639,2055,31.094890510948904,0.7321660181582361,0.827496757457847,"[0.7354085603112841, 0.7334630350194552, 0.7276264591439688]","[0.8268482490272373, 0.8326848249027238, 0.8229571984435797]",3
